Unnamed: 0,Unnamed: 1,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,70,0xc94521,0xb961f0ba7cb22a2fc96bf62a5d043144c374a10af8c7026f9c8e9d454f5532c5:external,0xb961f0ba7cb22a2fc96bf62a5d043144c374a10af8c7026f9c8e9d454f5532c5,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x9da6694e9eb5fd16df70484d5162227d82b53652,0.25982209,,,,ETH,external,"{'value': '0x39b12d0733fe400', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,71,0xc94521,0xc47375740bdd8d9d75b098f27e0414d08185095b387ed1767f6b2b54c0eb490a:external,0xc47375740bdd8d9d75b098f27e0414d08185095b387ed1767f6b2b54c0eb490a,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xf5935becf66d722260e714eaf50dd2c38bd87d5f,0.11488,,,,ETH,external,"{'value': '0x19822c057cc0000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,72,0xc94523,0x7b8d88c4d00211c9e192b13ece2b20513425f07cc027f25be24c10b9938a26f5:external,0x7b8d88c4d00211c9e192b13ece2b20513425f07cc027f25be24c10b9938a26f5,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x94c913cf33f5fec8852a2edfe35a0d62f19a87c1,0.51276208,,,,ETH,external,"{'value': '0x71db26520b0c000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,73,0xc94524,0x01c40b0c8383509e5235fcc865da5a74d71a5862b39142ac9ca185efaa8adc3c:external,0x01c40b0c8383509e5235fcc865da5a74d71a5862b39142ac9ca185efaa8adc3c,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xc5b12d43c159a46ad497b412bdfe344a5f98fe7a,2.0679,,,,ETH,external,"{'value': '0x1cb2a8180307c000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,74,0xc94524,0x360344cea6275b4de30b0a0d4b531b4d58c91dbdd07592881858e7a1b428dbb1:external,0x360344cea6275b4de30b0a0d4b531b4d58c91dbdd07592881858e7a1b428dbb1,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x06401f513e867b58c0b825b6ac7af69b05172a72,0.995,,,,ETH,external,"{'value': '0xdcef33a6f838000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,75,0xc94524,0x95d084b3b6396136c1eee45bdc6e06ef0b6cbfa1981fbd49cf7340f4e33251c2:external,0x95d084b3b6396136c1eee45bdc6e06ef0b6cbfa1981fbd49cf7340f4e33251c2,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x10538f6b51541c41fb3dcaaf9d5492464a3717e5,0.1198,,,,ETH,external,"{'value': '0x1a99d771c178000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,76,0xc94527,0x2aca881a3601663a85e592bb48972297400727a527d7bcb736cd4d8ad21eb466:external,0x2aca881a3601663a85e592bb48972297400727a527d7bcb736cd4d8ad21eb466,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x24708330e29fee345b5add16b11ab15723896dd2,0.02983325,,,,ETH,external,"{'value': '0x69fd2eccbed400', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,77,0xc94527,0xf4502a661cdb443de097aa760cade4dd10e999960332813d0d4ba23db11e489a:external,0xf4502a661cdb443de097aa760cade4dd10e999960332813d0d4ba23db11e489a,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xef0b11c3b83e69f06a555bc3111bef4b2cd18aa0,0.15523455,,,,ETH,external,"{'value': '0x2278100319e1c00', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,78,0xc94529,0x127cdbcdf10fe8aeb6bce8b66e8225f8e0c4f416e19730745980f51ce2d2a3d2:external,0x127cdbcdf10fe8aeb6bce8b66e8225f8e0c4f416e19730745980f51ce2d2a3d2,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xe6fdba665a873a1fa33526e2af4b4d21933a5e3d,0.02530458,,,,ETH,external,"{'value': '0x59e661a6172800', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,79,0xc94529,0x33ca66835488385ec0e84ce2335db221434c4ca9ec6dd2e4e72be8b1c9c6174d:external,0x33ca66835488385ec0e84ce2335db221434c4ca9ec6dd2e4e72be8b1c9c6174d,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xfafbeef337e60ccdbdac6d29b3feb18629c49512,0.0091858,,,,ETH,external,"{'value': '0x20a26fb9fa5000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,80,0xc94529,0xdfa35480197c5dccbab89a91e5db143fef45bde448950fc166929fde365be9a5:external,0xdfa35480197c5dccbab89a91e5db143fef45bde448950fc166929fde365be9a5,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x978834601b16c841065d7c04489a288ddbcdd53c,0.04,,,,ETH,external,"{'value': '0x8e1bc9bf040000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,81,0xc9452c,0x1ba3b9124709ddf8b65badfb86a23b02e7fb06da5eecb7b361e408898318f329:external,0x1ba3b9124709ddf8b65badfb86a23b02e7fb06da5eecb7b361e408898318f329,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x75bb394f62c815925c9cf875af57962f6dca8d47,0.005,,,,ETH,external,"{'value': '0x11c37937e08000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,82,0xc9452c,0x258e5f2ccfcab378f3be7d2a644127126dc71df452bf4371f50f73f4346842fe:external,0x258e5f2ccfcab378f3be7d2a644127126dc71df452bf4371f50f73f4346842fe,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xb0e3543422ea94851ca8b3003e8b76339a3bcf7b,0.00915012,,,,ETH,external,"{'value': '0x2081fc54409000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,83,0xc9452c,0x975a0dde47eae68dfd3ef9552869d305deae401cd14f59ba89b122daccbfbfcf:external,0x975a0dde47eae68dfd3ef9552869d305deae401cd14f59ba89b122daccbfbfcf,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x4d3767dba3e84407f2ebb010264987e63de6f1ba,0.011983,,,,ETH,external,"{'value': '0x2a92799a57f000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,84,0xc9452f,0x3043f5c73dfc6fc7637913417187f1e9dc089325703d667ee8360c0b82be0b20:external,0x3043f5c73dfc6fc7637913417187f1e9dc089325703d667ee8360c0b82be0b20,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x05d400e67f333874e1772c30d4436b77ccd1127c,0.01199563,,,,ETH,external,"{'value': '0x2a9df64101cc00', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,85,0xc9452f,0x70e15ab149150c9d4919bae1cb32f77f7bc5569dd5424b5e05cec4c83640771a:external,0x70e15ab149150c9d4919bae1cb32f77f7bc5569dd5424b5e05cec4c83640771a,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x03a1a26441e483b6c94858fce253030bb90efa3e,0.647134,,,,ETH,external,"{'value': '0x8fb14f1c013e000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,86,0xc9452f,0xc79ed6fbfd5f13171432791310c0ddbdd2125648cdbf8af5096810117e799fd4:external,0xc79ed6fbfd5f13171432791310c0ddbdd2125648cdbf8af5096810117e799fd4,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x9fcb5ec0d564bb9e3c085f8d8f559aaa9b40ffea,0.31337907,,,,ETH,external,"{'value': '0x459589a93646c00', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,87,0xc94531,0x5a2f69760ad3cb626adf1bfa1cda3eee8ddfd50a619ada4fc73e07d733c16d7e:external,0x5a2f69760ad3cb626adf1bfa1cda3eee8ddfd50a619ada4fc73e07d733c16d7e,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xc94021f1c3166338d44428f8ba25800937edca49,0.0377,,,,ETH,external,"{'value': '0x85eff344084000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,88,0xc94531,0x79447b83b7f4356ec15c44a2333d8e7c5c907cba44c6fde3706ef8c69d6aa9ba:external,0x79447b83b7f4356ec15c44a2333d8e7c5c907cba44c6fde3706ef8c69d6aa9ba,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xe154a5c91ef0667093a5cad7f5540125788ae1e5,0.15,,,,ETH,external,"{'value': '0x214e8348c4f0000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,89,0xc94531,0xaac84a13a9ecfa4cce27ee56d57c2d032a70a087591f493549be26be3eff37a0:external,0xaac84a13a9ecfa4cce27ee56d57c2d032a70a087591f493549be26be3eff37a0,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xfab57f2956af352feeeabfc03738c540b953e60b,0.01231529,,,,ETH,external,"{'value': '0x2bc0b0e5c18400', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,90,0xc94531,0xd07a80365d5651c61dd30ecc0e6483cdb3d7ef219514f08270a86237ae11f66a:external,0xd07a80365d5651c61dd30ecc0e6483cdb3d7ef219514f08270a86237ae11f66a,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x2e3d21e2fd06853ae29c24ec981abd59234a0b9b,59.995,,,,ETH,external,"{'value': '0x340990ea2038f8000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,91,0xc94533,0x0a0796c16b826b6bbbef0c5b54151fcbe470388d5e1fd7a32a9733eacde33228:external,0x0a0796c16b826b6bbbef0c5b54151fcbe470388d5e1fd7a32a9733eacde33228,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xbe3a72f3a592a7268905e5e50e101f1fb025090e,0.14314391,,,,ETH,external,"{'value': '0x1fc8ca0b34f7c00', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,92,0xc94533,0xb281e2c72123df73136ec8ac0c6b24724716b2bb154075d48cef9dc8d376deb1:external,0xb281e2c72123df73136ec8ac0c6b24724716b2bb154075d48cef9dc8d376deb1,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x0b0defc1a3f83a2ac03a49433f5ac965b799e23d,2.8309035,,,,ETH,external,"{'value': '0x274963bc06e8f800', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,93,0xc94536,0x04e101c22ed5c04fcf6a0fffecf4d9a7d7a6e92fdaf6641c2c0d6b80824fb7f6:external,0x04e101c22ed5c04fcf6a0fffecf4d9a7d7a6e92fdaf6641c2c0d6b80824fb7f6,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xfd84a0b83f244d9331ed4f9eaf56c87a5c27b0f4,0.2255,,,,ETH,external,"{'value': '0x321230e24d9c000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,94,0xc94536,0x1af3b1fa5fb017eacf0e59ed3b087f976c03c141bc3ef7bf6cf57411bfbb6ff4:external,0x1af3b1fa5fb017eacf0e59ed3b087f976c03c141bc3ef7bf6cf57411bfbb6ff4,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xe7e5d706094c0c8ccb9170fd7c0be53b197327bc,0.36325186,,,,ETH,external,"{'value': '0x50a87a45f4cc800', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,95,0xc94536,0x82e14f93374b3261f293f95d88a4052604a3323f60243cbc1e28268aa6aa3aa1:external,0x82e14f93374b3261f293f95d88a4052604a3323f60243cbc1e28268aa6aa3aa1,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x06da20ff018e3dc3cfa9ea16f687bf3b22668914,6.18158516,,,,ETH,external,"{'value': '0x55c966f39aa05000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,96,0xc94536,0x8d9ed9f5b9b72ccc383baa364d7be113747063281843d2ec2e2804476a87a685:external,0x8d9ed9f5b9b72ccc383baa364d7be113747063281843d2ec2e2804476a87a685,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x339344e1dc634d2e93357ca1572fc95f39cb2609,0.05191787,,,,ETH,external,"{'value': '0xb8730716d84c00', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,97,0xc94536,0x9d7eb7a11733caaefafdb03c5579b5f4b09d8e7d55fd7c5667f1bdee64b657d6:external,0x9d7eb7a11733caaefafdb03c5579b5f4b09d8e7d55fd7c5667f1bdee64b657d6,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x903e589dfc6bbfffc8fe49f6a55f86265ff1bdd3,0.10353317,,,,ETH,external,"{'value': '0x16fd2de9c51f400', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,98,0xc94538,0x58e29450962de255d65a04aa53879100363624a0d2ba272254e8077bda122fc3:external,0x58e29450962de255d65a04aa53879100363624a0d2ba272254e8077bda122fc3,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x8b2bba7245c7ace304ebe602a06885a1eca70da0,0.03,,,,ETH,external,"{'value': '0x6a94d74f430000', 'address': None, 'decimal': '0x12'}"
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,99,0xc94538,0xa32ec0c26b203aaffe9669a4e1c588bfda89eea2e45abcaf530ae4b0c88e9d0f:external,0xa32ec0c26b203aaffe9669a4e1c588bfda89eea2e45abcaf530ae4b0c88e9d0f,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xef2215f0a2ed9d94781a67e5b51c081678570697,0.0357,,,,ETH,external,"{'value': '0x7ed4f5fa7b4000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0,0xfb8306,0x48a25b97ba4446e1eabe338ab26def0757df3c7b2ad20e5b9e5eb164e9c60721:internal:0_0,0x48a25b97ba4446e1eabe338ab26def0757df3c7b2ad20e5b9e5eb164e9c60721,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xe8ea87132ef5af63c269f3fb2a6745f947961ef8,0.001,,,,ETH,internal,"{'value': '0x38d7ea4c68000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,1,0xfb8318,0x0e105ab6c736b315ce56cfb18524be9c18d6f0e6b3c1582533ea983d2d89412c:internal:0_0,0x0e105ab6c736b315ce56cfb18524be9c18d6f0e6b3c1582533ea983d2d89412c,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xcae68ca4e03e3e3591fcc7fb6985efb6173fecdb,0.05539214,,,,ETH,internal,"{'value': '0xc4cadb9c0c7800', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,2,0xfb8319,0xf6513071164520cfdee113a5b473daaf60736d8bf6d3bb3714b6a981425bc45a:internal:0_0,0xf6513071164520cfdee113a5b473daaf60736d8bf6d3bb3714b6a981425bc45a,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xc82aa38b5974bc6010ef208486a3a6a6e66eb122,0.20446184,,,,ETH,internal,"{'value': '0x2d664f5cf52a000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,3,0xfb831a,0x38d8a7bde3d76ec99ac21ae4d4e94047b5ca4c8d7092e65b0522eb8bbf2a6a1a:internal:0_0,0x38d8a7bde3d76ec99ac21ae4d4e94047b5ca4c8d7092e65b0522eb8bbf2a6a1a,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x052024c57216926d6cd4dad1a5e3382b81c7c577,1.35040842,,,,ETH,internal,"{'value': '0x12bd9d4d9fcbe800', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,4,0xfb831a,0x5790942a88849bd017719bd9f073131fa59ed0c68b363710d7bbb6e5152641d4:internal:0_0,0x5790942a88849bd017719bd9f073131fa59ed0c68b363710d7bbb6e5152641d4,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xbb0e01fe80631f2e08fc5f527683d2155983482d,1.5,,,,ETH,internal,"{'value': '0x14d1120d7b160000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,5,0xfb831a,0xb8aa3f92a8ed266f5b52294c27f6ab15eb60feeed757e403fc4592f4920cfeb8:internal:0_0,0xb8aa3f92a8ed266f5b52294c27f6ab15eb60feeed757e403fc4592f4920cfeb8,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xa17ed2cdd60914166e6a94295163ae5311410b56,0.33015201,,,,ETH,internal,"{'value': '0x494ef80fdee6400', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,6,0xfb831a,0xd86adbf71ada77c6ea780128822935b40dc8857dcaf7c592154f481c99f5b400:internal:0_0,0xd86adbf71ada77c6ea780128822935b40dc8857dcaf7c592154f481c99f5b400,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x8cd514bab3bc5d1b281c6dc283f1f84cbb3f941f,1.40803939,,,,ETH,internal,"{'value': '0x138a5c5d76b52c00', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,7,0xfb831a,0xfb3204aea5d89a88b1876b17a70ba73a4ada4ab6835cfce55291d88976757989:internal:0_0,0xfb3204aea5d89a88b1876b17a70ba73a4ada4ab6835cfce55291d88976757989,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x623f8bad2e2c1cda44a2e458fe67b4633bf03cef,3.225,,,,ETH,internal,"{'value': '0x2cc18069c8a28000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,8,0xfb831b,0x01f356b389fcf938d7216fbd606a8d1b32a1307065bca65a4f1dc9b607e08aab:internal:0_0,0x01f356b389fcf938d7216fbd606a8d1b32a1307065bca65a4f1dc9b607e08aab,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x32e90406cd2bfe7275a7ab72a13e7037ee8e909b,6.92208646,,,,ETH,internal,"{'value': '0x601030f5e8d75800', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,9,0xfb831b,0x02a2b420797e24db31d8f5c3b7d2f97e4dd8cc8885bde151c546006118918b1e:internal:0_0,0x02a2b420797e24db31d8f5c3b7d2f97e4dd8cc8885bde151c546006118918b1e,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x8216874887415e2650d12d53ff53516f04a74fd7,20.0,,,,ETH,internal,"{'value': '0x1158e460913d00000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,10,0xfb831b,0xc38c764b929a56516b02d42c8944fcef05c3c45ac94119b4a5938fca36584fd5:internal:0_0,0xc38c764b929a56516b02d42c8944fcef05c3c45ac94119b4a5938fca36584fd5,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x8216874887415e2650d12d53ff53516f04a74fd7,20.0,,,,ETH,internal,"{'value': '0x1158e460913d00000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,11,0xfb831b,0xcd0ef66c483ddaf3239c7e6c4e3222ba6f8aa2ccc0bf1838d89ef89c4ffa2b40:internal:0_0,0xcd0ef66c483ddaf3239c7e6c4e3222ba6f8aa2ccc0bf1838d89ef89c4ffa2b40,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xa6774116e95c4b4c0d964d3e0376656c87d10821,3.24078383,,,,ETH,internal,"{'value': '0x2cf993b914fadc00', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,12,0xfb831c,0x0ec7cc221fd56615dfd4036994bf63a7d40f57ac6bcfd977a52503242b5b2f5e:internal:0_0,0x0ec7cc221fd56615dfd4036994bf63a7d40f57ac6bcfd977a52503242b5b2f5e,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x151b381058f91cf871e7ea1ee83c45326f61e96d,22.0,,,,ETH,internal,"{'value': '0x1314fb37062980000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,13,0xfb831c,0x34e06afcd4cb66594149fbf1ed2f1c1102cd7f393d3fa3acd67f0e38966b79a8:internal:0_0,0x34e06afcd4cb66594149fbf1ed2f1c1102cd7f393d3fa3acd67f0e38966b79a8,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x151b381058f91cf871e7ea1ee83c45326f61e96d,22.0,,,,ETH,internal,"{'value': '0x1314fb37062980000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,14,0xfb833d,0xb69155dc67bc35a11587dfe89ce8e6c809a33370e4e41f9bf499c7865bf90716:internal:0_0,0xb69155dc67bc35a11587dfe89ce8e6c809a33370e4e41f9bf499c7865bf90716,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x27a82ca3c0048ce2a4747313da9fed3d39eea737,0.157156,,,,ETH,internal,"{'value': '0x22e548ca2524000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,15,0xfb833d,0xd3c7d04d5e6274f5a14ee4c6b2b27325bddf6a88c699161a5aaf6aa47978ccba:internal:0_0,0xd3c7d04d5e6274f5a14ee4c6b2b27325bddf6a88c699161a5aaf6aa47978ccba,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xc961e70645f06aaef1f51827f4de067ee0826158,0.157207,,,,ETH,internal,"{'value': '0x22e82eeff347000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,16,0xfb835b,0xbfe5e17db62fbdd4d6ba13e808090c67547d4daa20580f9084c034e19f65639c:internal:0_0,0xbfe5e17db62fbdd4d6ba13e808090c67547d4daa20580f9084c034e19f65639c,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x6efeceeacc33cc4d54e0f9d6463e2102434e4efa,0.189058,,,,ETH,internal,"{'value': '0x29fab3fd3f22000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,17,0xfb8371,0x38eb19a64b7f6e58fc321ec649a3860919e0de389118f9ea48576e251038113f:internal:0_0,0x38eb19a64b7f6e58fc321ec649a3860919e0de389118f9ea48576e251038113f,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x95d4adf178a79b1a478f41b26b7031dd4083b8c7,0.157595,,,,ETH,internal,"{'value': '0x22fe3d14960b000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,18,0xfb8393,0x12a4aaa6407463f77efe53f605d8b526767e220d74d95d9ed7503c3bb6ecbf0f:internal:0_0,0x12a4aaa6407463f77efe53f605d8b526767e220d74d95d9ed7503c3bb6ecbf0f,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xfee44af2fe6ce19798d4f8ecc8bbf89300315a26,0.157646,,,,ETH,internal,"{'value': '0x2301233a642e000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,19,0xfb8393,0x44aa8026d16acf115b1467ccff2312a105d33545d70e130a1ffbd7b4153fd756:internal:0_0,0x44aa8026d16acf115b1467ccff2312a105d33545d70e130a1ffbd7b4153fd756,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xb2039daa145b5be860b0669a336ad00769742039,0.157503,,,,ETH,internal,"{'value': '0x22f9024de0ef000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,20,0xfb8394,0xd85365c3afc7f967fd959c3e88359147e7103b9fc7a3d0de59bb46888aca8d78:internal:0_0,0xd85365c3afc7f967fd959c3e88359147e7103b9fc7a3d0de59bb46888aca8d78,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x5598edcac82b1fca13d930a49b3d295c820506ae,0.315298,,,,ETH,internal,"{'value': '0x46029dc48642000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,21,0xfb839e,0x889142428f2035c570fd711380e66915295826f91ea13ab41acf8f97141faa6d:internal:0_0,0x889142428f2035c570fd711380e66915295826f91ea13ab41acf8f97141faa6d,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x7270dd961530f0f822648ca996a3e9fe1ca7d6e8,1.3073975,,,,ETH,internal,"{'value': '0x1224cf196fbbd800', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,22,0xfb83ca,0x0c4a8edb1d747514df1e094015b7541ae7c554a932b6d1d18c96aa78d89a6537:internal:0_0,0x0c4a8edb1d747514df1e094015b7541ae7c554a932b6d1d18c96aa78d89a6537,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xd60de650fbfc25b81484b9fa5e2e4de9ff1f1395,0.049882,,,,ETH,internal,"{'value': '0xb1376a2aafa000', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,23,0xfb83ca,0xc43a56d0189f94883042e2532f003a92200b37b3b27dcbf34b57b59c77104ccc:internal:0_0,0xc43a56d0189f94883042e2532f003a92200b37b3b27dcbf34b57b59c77104ccc,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x32e90406cd2bfe7275a7ab72a13e7037ee8e909b,10.395497809999998,,,,ETH,internal,"{'value': '0x90443a2e3466b400', 'address': None, 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,24,0xfb83fc,0x2f3071dfde122bf280d6d329f7d13aa94307278618cbe3aaffcc888140d46db6:log:112,0x2f3071dfde122bf280d6d329f7d13aa94307278618cbe3aaffcc888140d46db6,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x95b564f3b3bae3f206aa418667ba000afafacc8a,406.08,,,,LINK,erc20,"{'value': '0x16037df87ef6a00000', 'address': '0x514910771af9ca656af840dff83e8264ecf986ca', 'decimal': '0x12'}"
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,25,0xfb83fc,0x01a9db80166368deaa089e1279c36b36f547134e485066e30eb848175148e5b0:log:113,0x01a9db80166368deaa089e1279c36b36f547134e485066e30eb848175148e5b0,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0xc333e80ef2dec2805f239e3f1e810612d294f771,38000.0,,,,LINK,erc20,"{'value': '0x080bfbefcb5f0bc00000', 'address': '0x514910771af9ca656af840dff83e8264ecf986ca', 'decimal': '0x12'}"
